Ad schedule day and hour report
1 October 2025 - 31 December 2025
Day of the week,Hour of the day,Campaign,Currency code,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Conv. rate,Conversions,Cost / conv.
Sunday,10,PMax | Rem | NL | New,EUR,12.53,"2,152",131,6.09%,0.21,26.96,0.00%,0.00,0.00
Sunday,20,PMax | Rem | NL | New,EUR,14.64,"2,487",127,5.11%,0.29,36.41,1.93%,2.46,14.82
Saturday,20,S | General | EU | EN,EUR,3.04,100,2,2.00%,0.15,0.30,0.00%,0.00,0.00
Thursday,11,S | General | EU | EN,EUR,10.27,75,1,1.33%,0.77,0.77,0.00%,0.00,0.00
Tuesday,14,S | General | EU | EN,EUR,55.76,92,5,5.43%,1.03,5.13,20.00%,1.00,5.13
Monday,2,S | General | EU | EN,EUR,13.33,21,1,4.76%,0.28,0.28,0.00%,0.00,0.00
Saturday,15,Rem | EU | DE,EUR,16.23,116,2,1.72%,0.94,1.88,0.00%,0.00,0.00
Saturday,21,Rem | EU | DE,EUR,25.32,89,3,3.37%,0.75,2.25,0.00%,0.00,0.00
Friday,8,Rem | EU | DE,EUR,85.00,60,2,3.33%,2.55,5.10,0.00%,0.00,0.00
Sunday,14,Rem | NL,EUR,62.02,115,2,1.74%,3.57,7.13,0.00%,0.00,0.00
Thursday,6,PMax | Rem | FR,EUR,2.35,93,14,15.05%,0.02,0.22,0.00%,0.00,0.00
Wednesday,16,PMax | Rem | FR,EUR,1.52,94,5,5.32%,0.03,0.14,0.00%,0.00,0.00
Sunday,2,PMax | Rem | FR,EUR,1.73,58,3,5.17%,0.03,0.10,0.00%,0.00,0.00
Saturday,22,S | Brand | NL,EUR,123.85,26,10,38.46%,0.32,3.22,0.00%,0.00,0.00
Tuesday,15,S | Brand | NL,EUR,115.20,18,9,50.00%,0.23,2.07,33.33%,3.00,0.69
Monday,21,S | Brand | NL,EUR,33.33,27,11,40.74%,0.08,0.90,11.02%,1.21,0.74
Thursday,11,PMax | Rem | DE,EUR,4.45,463,14,3.02%,0.15,2.06,0.00%,0.00,0.00
Thursday,19,PMax | Rem | DE,EUR,7.39,"1,780",49,2.75%,0.27,13.16,0.00%,0.00,0.00
Wednesday,6,PMax | Rem | DE,EUR,13.06,213,11,5.16%,0.25,2.78,0.00%,0.00,0.00
Monday,21,PMax | Rem | DE,EUR,15.00,323,8,2.48%,0.61,4.84,0.00%,0.00,0.00
Saturday,18,PMax | Rem | UK,EUR,19.72,363,14,3.86%,0.51,7.16,0.00%,0.00,0.00
Thursday,7,PMax | Rem | UK,EUR,49.35,81,9,11.11%,0.44,4.00,0.00%,0.00,0.00
Tuesday,23,PMax | Rem | UK,EUR,20.01,228,62,27.19%,0.07,4.56,0.00%,0.00,0.00
Sunday,16,PMax | Rem | UK,EUR,9.83,611,26,4.26%,0.23,6.01,0.00%,0.00,0.00
Monday,5,Rem | EU | FR,EUR,60.66,42,1,2.38%,2.55,2.55,0.00%,0.00,0.00
Sunday,0,Rem | EU | FR,EUR,26.14,75,8,10.67%,0.25,1.96,0.00%,0.00,0.00
Saturday,1,PMAX | shopping | EU | EN,EUR,0.16,"7,617",20,0.26%,0.06,1.24,0.00%,0.00,0.00
Saturday,2,PMAX | shopping | EU | EN,EUR,0.26,"2,772",14,0.51%,0.05,0.72,0.00%,0.00,0.00
Wednesday,2,PMAX | shopping | EU | EN,EUR,0.03,"1,205",1,0.08%,0.04,0.04,0.00%,0.00,0.00
Monday,12,PMAX | shopping | EU | EN,EUR,2.43,219,2,0.91%,0.27,0.53,0.00%,0.00,0.00
Monday,23,PMAX | shopping | EU | EN,EUR,0.10,"17,768",93,0.52%,0.02,1.78,0.00%,0.00,0.00
Sunday,7,PMAX | shopping | EU | EN,EUR,0.05,508,1,0.20%,0.03,0.03,0.00%,0.00,0.00
Tuesday,1,S | General | EU | DE,EUR,0.00,3,0,0.00%,0,0.00,0.00%,0.00,0.00
Thursday,3,S | General | UK,EUR,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Tuesday,0,S | Brand | EU | DE,EUR,0.00,9,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,1,Rem | EU | EN,EUR,0.00,9,0,0.00%,0,0.00,0.00%,0.00,0.00
Tuesday,17,Rem | EU | DE,EUR,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,6,Rem | NL,EUR,0.00,161,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,13,Rem | NL,EUR,0.00,154,0,0.00%,0,0.00,0.00%,0.00,0.00
Sunday,5,Rem | NL,EUR,0.00,21,0,0.00%,0,0.00,0.00%,0.00,0.00
Sunday,15,Rem | NL,EUR,0.00,92,0,0.00%,0,0.00,0.00%,0.00,0.00
Sunday,4,PMax | Rem | FR,EUR,0.06,50,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,0,Rem | EU | FR,EUR,0.00,15,0,0.00%,0,0.00,0.00%,0.00,0.00
Friday,3,S | General | UK,EUR,337.50,8,1,12.50%,2.70,2.70,0.00%,0.00,0.00
Friday,14,S | General | UK,EUR,195.02,59,11,18.64%,1.05,11.51,9.09%,1.00,11.51
Wednesday,17,S | General | UK,EUR,83.38,77,4,5.19%,1.61,6.42,0.00%,0.00,0.00
Tuesday,13,S | General | UK,EUR,62.83,53,4,7.55%,0.83,3.33,0.00%,0.00,0.00
Saturday,0,S | Brand | EU | DE,EUR,1585.00,8,2,25.00%,6.34,12.68,0.00%,0.00,0.00
Saturday,7,S | Brand | EU | DE,EUR,2272.78,14,7,50.00%,4.55,31.82,15.03%,1.05,30.25
Tuesday,8,S | Brand | EU | DE,EUR,60.00,12,1,8.33%,0.72,0.72,0.00%,0.00,0.00
Monday,13,S | Brand | EU | DE,EUR,91.82,11,1,9.09%,1.01,1.01,0.00%,0.00,0.00
Sunday,17,S | Brand | EU | DE,EUR,648.00,30,5,16.67%,3.89,19.44,0.00%,0.00,0.00
Saturday,3,PMax | Rem | NL | New,EUR,47.72,129,18,13.95%,0.34,6.16,0.00%,0.00,0.00
Saturday,5,PMax | Rem | NL | New,EUR,15.82,118,9,7.63%,0.21,1.87,0.00%,0.00,0.00
Friday,15,PMax | Rem | NL | New,EUR,12.09,"1,577",79,5.01%,0.24,19.06,0.63%,0.50,38.13
Thursday,8,PMax | Rem | NL | New,EUR,18.10,974,57,5.85%,0.31,17.63,0.00%,0.00,0.00
Wednesday,3,PMax | Rem | NL | New,EUR,9.98,200,15,7.50%,0.13,2.00,0.00%,0.00,0.00
Tuesday,8,PMax | Rem | NL | New,EUR,8.42,"2,297",112,4.88%,0.17,19.34,0.89%,1.00,19.34
Tuesday,18,PMax | Rem | NL | New,EUR,7.27,"3,467",138,3.98%,0.18,25.19,0.00%,0.00,0.00
Friday,22,S | General | EU | EN,EUR,56.42,81,8,9.88%,0.57,4.57,0.00%,0.00,0.00
Thursday,19,S | General | EU | EN,EUR,45.04,83,6,7.23%,0.62,3.74,0.00%,0.00,0.00
Wednesday,12,S | General | EU | EN,EUR,14.68,94,3,3.19%,0.46,1.38,0.00%,0.00,0.00
Monday,8,S | General | EU | EN,EUR,71.69,77,6,7.79%,0.92,5.52,16.67%,1.00,5.52
Sunday,13,Rem | EU | EN,EUR,1.48,142,6,4.23%,0.03,0.21,0.00%,0.00,0.00
Saturday,18,Rem | NL,EUR,14.04,210,2,0.95%,1.47,2.95,0.00%,0.00,0.00
Monday,16,Rem | NL,EUR,2.52,125,1,0.80%,0.32,0.32,0.00%,0.00,0.00
Saturday,14,PMax | Rem | FR,EUR,21.25,333,13,3.90%,0.54,7.08,0.00%,0.00,0.00
Thursday,13,PMax | Rem | FR,EUR,7.87,227,21,9.25%,0.09,1.79,0.00%,0.00,0.00
Wednesday,18,PMax | Rem | FR,EUR,0.92,99,11,11.11%,0.01,0.09,0.00%,0.00,0.00
Friday,23,S | General | NL,EUR,97.58,154,15,9.74%,1.00,15.03,0.00%,0.00,0.00
Monday,9,S | General | NL,EUR,64.35,250,11,4.40%,1.46,16.09,0.00%,0.00,0.00
Sunday,3,S | General | NL,EUR,62.50,4,1,25.00%,0.25,0.25,0.00%,0.00,0.00
Saturday,9,S | General | EU | DE,EUR,169.39,105,7,6.67%,2.54,17.79,14.29%,1.00,17.79
Tuesday,21,S | General | EU | DE,EUR,55.53,38,3,7.89%,0.70,2.11,0.00%,0.00,0.00
Sunday,8,S | General | EU | DE,EUR,107.57,96,4,4.17%,2.58,10.33,0.00%,0.00,0.00
Sunday,14,S | Brand | EU | EN,EUR,590.00,1,1,100.00%,0.59,0.59,0.00%,0.00,0.00
Friday,14,PMax | Rem | EU | EN,EUR,10.38,704,96,13.64%,0.08,7.31,0.00%,0.00,0.00
Wednesday,8,PMax | Rem | EU | EN,EUR,11.10,"1,280",86,6.72%,0.17,14.21,0.00%,0.00,0.00
Monday,2,PMax | Rem | EU | EN,EUR,1.83,193,23,11.92%,0.02,0.35,0.00%,0.00,0.00
Sunday,23,PMax | Rem | EU | EN,EUR,7.79,"1,186",65,5.48%,0.14,9.24,0.00%,0.00,0.00
Thursday,8,S | General | EU | FR,EUR,155.88,17,1,5.88%,2.65,2.65,0.00%,0.00,0.00
Thursday,14,S | General | EU | FR,EUR,130.93,31,4,12.90%,1.01,4.06,0.00%,0.00,0.00
Sunday,22,S | Brand | EU | FR,EUR,45.00,2,1,50.00%,0.09,0.09,0.00%,0.00,0.00
Saturday,16,S | Brand | NL,EUR,3.48,23,7,30.43%,0.01,0.08,57.14%,4.00,0.02
Friday,17,S | Brand | NL,EUR,754.60,24,10,41.67%,1.81,18.11,0.00%,0.00,0.00
Thursday,8,S | Brand | NL,EUR,66.11,32,15,46.88%,0.14,2.12,6.67%,1.00,2.12
Tuesday,14,S | Brand | NL,EUR,124.82,18,6,33.33%,0.37,2.25,16.67%,1.00,2.25
Monday,6,S | Brand | NL,EUR,138.33,18,5,27.78%,0.50,2.49,0.00%,0.00,0.00
Sunday,2,S | Brand | NL,EUR,102.50,4,2,50.00%,0.21,0.41,0.00%,0.00,0.00
Sunday,15,S | Brand | NL,EUR,173.55,16,8,50.00%,0.35,2.78,0.00%,0.00,0.00
Sunday,17,S | Brand | NL,EUR,116.20,14,7,50.00%,0.23,1.63,14.29%,1.00,1.63
Saturday,19,PMax | Rem | DE,EUR,14.66,623,15,2.41%,0.61,9.13,0.00%,0.00,0.00
Saturday,21,PMax | Rem | DE,EUR,6.09,967,16,1.65%,0.37,5.89,0.00%,0.00,0.00
Thursday,13,PMax | Rem | DE,EUR,13.84,468,19,4.06%,0.34,6.48,0.00%,0.00,0.00
Sunday,4,PMax | Rem | DE,EUR,0.61,41,3,7.32%,0.01,0.03,0.00%,0.00,0.00
Saturday,19,PMax | Rem | UK,EUR,2.95,398,7,1.76%,0.17,1.18,0.00%,0.00,0.00
Friday,3,PMax | Rem | UK,EUR,2.20,309,3,0.97%,0.23,0.68,0.00%,0.00,0.00
Friday,14,PMax | Rem | UK,EUR,53.29,257,10,3.89%,1.37,13.70,10.00%,1.00,13.70
Thursday,12,PMax | Rem | UK,EUR,11.69,363,8,2.20%,0.53,4.24,12.50%,1.00,4.24
Thursday,18,PMax | Rem | UK,EUR,0.29,"1,117",5,0.45%,0.06,0.32,0.00%,0.00,0.00
Wednesday,1,PMax | Rem | UK,EUR,1.04,231,30,12.99%,0.01,0.24,0.00%,0.00,0.00
Tuesday,19,PMax | Rem | UK,EUR,1.37,"1,549",44,2.84%,0.05,2.12,0.00%,0.00,0.00
Monday,11,PMax | Rem | UK,EUR,2.27,"1,555",27,1.74%,0.13,3.52,0.00%,0.00,0.00
Sunday,7,Rem | EU | FR,EUR,3.24,45,3,6.67%,0.05,0.15,0.00%,0.00,0.00
Saturday,9,PMAX | shopping | EU | EN,EUR,0.27,"11,619",55,0.47%,0.06,3.18,0.00%,0.00,0.00
Saturday,14,PMAX | shopping | EU | EN,EUR,0.10,"1,954",5,0.26%,0.04,0.20,0.00%,0.00,0.00
Saturday,15,PMAX | shopping | EU | EN,EUR,0.19,"3,705",19,0.51%,0.04,0.69,0.00%,0.00,0.00
Saturday,17,PMAX | shopping | EU | EN,EUR,0.14,"5,472",22,0.40%,0.04,0.77,0.00%,0.00,0.00
Friday,17,PMAX | shopping | EU | EN,EUR,38.13,64,1,1.56%,2.44,2.44,0.00%,0.00,0.00
Sunday,0,PMAX | shopping | EU | EN,EUR,0.87,125,3,2.40%,0.04,0.11,0.00%,0.00,0.00
Wednesday,19,S | Brand | EU | DE,EUR,0.00,8,0,0.00%,0,0.00,0.00%,0.00,0.00
Tuesday,22,S | Brand | EU | DE,EUR,0.00,17,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,20,Rem | EU | DE,EUR,0.00,16,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,5,Rem | NL,EUR,0.00,33,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,17,Rem | NL,EUR,0.00,186,0,0.00%,0,0.00,0.00%,0.00,0.00
Tuesday,0,Rem | NL,EUR,0.00,23,0,0.00%,0,0.00,0.00%,0.00,0.00
Tuesday,6,Rem | NL,EUR,0.00,59,0,0.00%,0,0.00,0.00%,0.00,0.00
Monday,18,Rem | NL,EUR,0.00,91,0,0.00%,0,0.00,0.00%,0.00,0.00
Thursday,2,S | General | EU | DE,EUR,0.00,2,0,0.00%,0,0.00,0.00%,0.00,0.00
Thursday,23,S | General | EU | DE,EUR,0.00,18,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,3,S | General | EU | FR,EUR,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,10,S | General | UK,EUR,164.26,65,11,16.92%,0.97,10.68,0.00%,0.00,0.00
Saturday,16,S | General | UK,EUR,73.29,70,8,11.43%,0.64,5.13,0.00%,0.00,0.00
Sunday,19,S | General | UK,EUR,117.06,96,9,9.38%,1.25,11.24,0.00%,0.00,0.00
Saturday,6,S | Brand | EU | DE,EUR,4911.51,6,2,33.33%,14.73,29.47,0.00%,0.00,0.00
Saturday,22,PMax | Rem | NL | New,EUR,19.06,"1,852",75,4.05%,0.47,35.30,2.67%,2.00,17.65
Friday,11,PMax | Rem | NL | New,EUR,16.43,"1,661",73,4.39%,0.37,27.30,4.79%,3.50,7.80
Friday,21,PMax | Rem | NL | New,EUR,12.42,"2,710",116,4.28%,0.29,33.67,0.86%,1.00,33.67
Wednesday,9,PMax | Rem | NL | New,EUR,18.70,"2,403",137,5.70%,0.33,44.93,1.45%,1.98,22.64
Sunday,1,PMax | Rem | NL | New,EUR,16.62,465,26,5.59%,0.30,7.73,0.00%,0.00,0.00
Friday,19,S | General | EU | EN,EUR,52.25,113,8,7.08%,0.74,5.90,0.00%,0.00,0.00
Friday,20,S | General | EU | EN,EUR,20.37,87,5,5.75%,0.35,1.77,0.00%,0.00,0.00
Thursday,0,S | General | EU | EN,EUR,6.80,35,1,2.86%,0.24,0.24,0.00%,0.00,0.00
Thursday,21,S | General | EU | EN,EUR,59.40,105,10,9.52%,0.62,6.24,0.00%,0.00,0.00
Saturday,11,Rem | EU | DE,EUR,13.09,63,1,1.59%,0.82,0.82,0.00%,0.00,0.00
Thursday,13,Rem | EU | DE,EUR,6.01,52,1,1.92%,0.31,0.31,0.00%,0.00,0.00
Thursday,15,Rem | EU | DE,EUR,37.84,82,2,2.44%,1.55,3.10,0.00%,0.00,0.00
Wednesday,8,Rem | NL,EUR,18.23,96,1,1.04%,1.75,1.75,0.00%,0.00,0.00
Wednesday,23,Rem | NL,EUR,13.07,127,1,0.79%,1.66,1.66,0.00%,0.00,0.00
Sunday,13,Rem | NL,EUR,2.33,120,4,3.33%,0.07,0.28,0.00%,0.00,0.00
Friday,21,PMax | Rem | FR,EUR,3.83,"1,308",37,2.83%,0.14,5.01,0.00%,0.00,0.00
Tuesday,2,PMax | Rem | FR,EUR,0.43,49,1,2.04%,0.02,0.02,0.00%,0.00,0.00
Monday,20,PMax | Rem | FR,EUR,10.20,290,27,9.31%,0.11,2.96,0.00%,0.00,0.00
Sunday,16,PMax | Rem | FR,EUR,7.10,321,12,3.74%,0.19,2.28,0.00%,0.00,0.00
Saturday,5,S | General | NL,EUR,69.50,20,2,10.00%,0.70,1.39,0.00%,0.00,0.00
Tuesday,11,S | General | NL,EUR,90.02,219,12,5.48%,1.64,19.72,8.33%,1.00,19.72
Sunday,16,S | General | NL,EUR,63.02,251,16,6.37%,0.99,15.82,12.50%,2.00,7.91
Saturday,12,S | General | EU | DE,EUR,76.58,73,4,5.48%,1.40,5.59,0.00%,0.00,0.00
Friday,2,S | General | EU | DE,EUR,47.04,27,1,3.70%,1.27,1.27,0.00%,0.00,0.00
Thursday,20,S | General | EU | DE,EUR,44.82,56,3,5.36%,0.84,2.51,0.00%,0.00,0.00
Wednesday,9,S | General | EU | DE,EUR,38.05,87,3,3.45%,1.10,3.31,0.00%,0.00,0.00
Saturday,13,PMax | Rem | EU | EN,EUR,4.98,"1,432",82,5.73%,0.09,7.12,0.00%,0.00,0.00
Friday,10,PMax | Rem | EU | EN,EUR,9.58,944,41,4.34%,0.22,9.04,0.00%,0.00,0.00
Tuesday,23,PMax | Rem | EU | EN,EUR,4.13,"1,168",59,5.05%,0.08,4.83,0.00%,0.00,0.00
Monday,22,PMax | Rem | EU | EN,EUR,9.56,"1,253",77,6.15%,0.16,11.97,0.00%,0.00,0.00
Sunday,3,PMax | Rem | EU | EN,EUR,7.70,186,20,10.75%,0.07,1.43,0.00%,0.00,0.00
Sunday,22,PMax | Rem | EU | EN,EUR,5.46,"1,510",107,7.09%,0.08,8.25,0.93%,1.00,8.25
Friday,23,S | General | EU | FR,EUR,71.82,11,1,9.09%,0.79,0.79,0.00%,0.00,0.00
Thursday,23,S | General | EU | FR,EUR,109.43,22,4,18.18%,0.60,2.41,0.00%,0.00,0.00
Monday,15,S | General | EU | FR,EUR,79.42,19,3,15.79%,0.50,1.51,0.00%,0.00,0.00
Saturday,18,S | Brand | NL,EUR,108.57,14,3,21.43%,0.51,1.52,0.00%,0.00,0.00
Thursday,10,S | Brand | NL,EUR,157.98,25,10,40.00%,0.39,3.95,0.00%,0.00,0.00
Thursday,23,S | Brand | NL,EUR,76.25,8,3,37.50%,0.20,0.61,0.00%,0.00,0.00
Wednesday,16,S | Brand | NL,EUR,242.11,19,10,52.63%,0.46,4.60,40.00%,4.00,1.15
Friday,1,PMax | Rem | DE,EUR,4.46,288,22,7.64%,0.06,1.28,0.00%,0.00,0.00
Friday,11,PMax | Rem | DE,EUR,10.35,496,19,3.83%,0.27,5.13,0.00%,0.00,0.00
Friday,20,PMax | Rem | DE,EUR,6.78,"1,868",53,2.84%,0.24,12.66,0.00%,0.00,0.00
Tuesday,19,PMax | Rem | DE,EUR,4.17,"2,529",62,2.45%,0.17,10.53,0.00%,0.00,0.00
Monday,20,PMax | Rem | DE,EUR,5.45,347,9,2.59%,0.21,1.89,0.00%,0.00,0.00
Sunday,15,PMax | Rem | DE,EUR,21.75,361,12,3.32%,0.65,7.85,0.00%,0.00,0.00
Saturday,1,PMax | Rem | UK,EUR,9.43,165,6,3.64%,0.26,1.56,0.00%,0.00,0.00
Thursday,15,PMax | Rem | UK,EUR,6.66,212,6,2.83%,0.24,1.41,0.00%,0.00,0.00
Wednesday,3,PMax | Rem | UK,EUR,1.39,54,10,18.52%,0.01,0.08,0.00%,0.00,0.00
Sunday,13,PMax | Rem | UK,EUR,10.27,534,13,2.43%,0.42,5.48,0.00%,0.00,0.00
Saturday,22,Rem | EU | FR,EUR,45.92,9,2,22.22%,0.21,0.41,0.00%,0.00,0.00
Thursday,9,PMAX | shopping | EU | EN,EUR,0.33,"1,719",6,0.35%,0.09,0.56,0.00%,0.00,0.00
Thursday,20,PMAX | shopping | EU | EN,EUR,6.66,155,4,2.58%,0.26,1.03,0.00%,0.00,0.00
Sunday,2,PMAX | shopping | EU | EN,EUR,4.30,426,3,0.70%,0.61,1.83,0.00%,0.00,0.00
Sunday,20,PMAX | shopping | EU | EN,EUR,0.46,"1,216",17,1.40%,0.03,0.56,0.00%,0.00,0.00
Friday,2,S | Brand | EU | DE,EUR,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Monday,5,S | Brand | EU | DE,EUR,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Sunday,5,Rem | EU | EN,EUR,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,3,Rem | EU | DE,EUR,0.00,7,0,0.00%,0,0.00,0.00%,0.00,0.00
Wednesday,9,Rem | EU | DE,EUR,0.00,6,0,0.00%,0,0.00,0.00%,0.00,0.00
Wednesday,10,Rem | EU | DE,EUR,0.00,8,0,0.00%,0,0.00,0.00%,0.00,0.00
Monday,5,Rem | EU | DE,EUR,0.00,24,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,23,Rem | NL,EUR,0.00,175,0,0.00%,0,0.00,0.00%,0.00,0.00
Wednesday,11,Rem | NL,EUR,0.00,16,0,0.00%,0,0.00,0.00%,0.00,0.00
Sunday,22,Rem | NL,EUR,0.00,151,0,0.00%,0,0.00,0.00%,0.00,0.00
Sunday,6,PMax | Rem | DE,EUR,0.00,99,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,6,Rem | EU | FR,EUR,0.00,3,0,0.00%,0,0.00,0.00%,0.00,0.00
Wednesday,20,Rem | EU | FR,EUR,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,10,PMax | Rem | NL | New,EUR,14.17,"1,650",77,4.67%,0.30,23.38,3.90%,3.00,7.79
Thursday,5,PMax | Rem | NL | New,EUR,15.73,210,9,4.29%,0.37,3.30,11.11%,1.00,3.30
Thursday,18,PMax | Rem | NL | New,EUR,12.33,"1,919",104,5.42%,0.23,23.65,1.92%,2.00,11.83
Wednesday,18,PMax | Rem | NL | New,EUR,8.26,"1,993",93,4.67%,0.18,16.46,0.00%,0.00,0.00
Monday,5,PMax | Rem | NL | New,EUR,7.16,233,11,4.72%,0.15,1.67,0.00%,0.00,0.00
Monday,22,PMax | Rem | NL | New,EUR,10.53,"2,352",116,4.93%,0.21,24.76,1.72%,2.00,12.38
Sunday,2,PMax | Rem | NL | New,EUR,18.84,269,40,14.87%,0.13,5.07,0.00%,0.00,0.00
Saturday,4,S | General | EU | EN,EUR,48.87,4,1,25.00%,0.20,0.20,0.00%,0.00,0.00
Saturday,8,S | General | EU | EN,EUR,12.71,84,2,2.38%,0.53,1.07,0.00%,0.00,0.00
Thursday,12,S | General | EU | EN,EUR,16.08,74,4,5.41%,0.30,1.19,0.00%,0.00,0.00
Thursday,23,S | General | EU | EN,EUR,24.42,52,3,5.77%,0.42,1.27,0.00%,0.00,0.00
Sunday,3,S | General | EU | EN,EUR,30.56,18,1,5.56%,0.55,0.55,0.00%,0.00,0.00
Saturday,9,Rem | NL,EUR,4.75,162,2,1.23%,0.38,0.77,0.00%,0.00,0.00
Wednesday,20,Rem | NL,EUR,7.79,155,5,3.23%,0.24,1.21,0.00%,0.00,0.00
Sunday,20,Rem | NL,EUR,6.66,201,3,1.49%,0.45,1.34,0.00%,0.00,0.00
Saturday,13,PMax | Rem | FR,EUR,11.42,309,10,3.24%,0.35,3.53,0.00%,0.00,0.00
Saturday,23,PMax | Rem | FR,EUR,14.09,354,17,4.80%,0.29,4.99,0.00%,0.00,0.00
Friday,10,PMax | Rem | FR,EUR,9.60,351,21,5.98%,0.16,3.37,0.00%,0.00,0.00
Wednesday,0,PMax | Rem | FR,EUR,5.68,126,10,7.94%,0.07,0.72,10.00%,1.00,0.72
Wednesday,4,PMax | Rem | FR,EUR,2.23,12,4,33.33%,0.01,0.03,0.00%,0.00,0.00
Monday,8,PMax | Rem | FR,EUR,11.63,434,17,3.92%,0.30,5.05,0.00%,0.00,0.00
Tuesday,20,S | General | UK,EUR,101.67,83,11,13.25%,0.77,8.44,0.00%,0.00,0.00
Monday,8,S | General | UK,EUR,110.46,41,5,12.20%,0.91,4.53,0.00%,0.00,0.00
Sunday,15,S | General | UK,EUR,50.50,90,7,7.78%,0.65,4.54,0.00%,0.00,0.00
Thursday,0,S | General | NL,EUR,40.98,35,1,2.86%,1.43,1.43,0.00%,0.00,0.00
Tuesday,15,S | General | NL,EUR,57.22,147,6,4.08%,1.40,8.41,0.00%,0.00,0.00
Wednesday,14,S | General | EU | DE,EUR,6.95,59,1,1.69%,0.41,0.41,100.00%,1.00,0.41
Tuesday,15,S | General | EU | DE,EUR,14.04,47,1,2.13%,0.66,0.66,0.00%,0.00,0.00
Thursday,19,S | Brand | EU | EN,EUR,6.67,3,2,66.67%,0.01,0.02,0.00%,0.00,0.00
Friday,8,PMax | Rem | EU | EN,EUR,18.50,774,108,13.95%,0.13,14.32,0.00%,0.00,0.00
Wednesday,1,PMax | Rem | EU | EN,EUR,7.04,365,39,10.68%,0.07,2.57,0.00%,0.00,0.00
Tuesday,18,PMax | Rem | EU | EN,EUR,9.50,"1,098",75,6.83%,0.14,10.43,0.00%,0.00,0.00
Saturday,9,S | General | EU | FR,EUR,291.90,22,4,18.18%,1.61,6.42,0.00%,0.00,0.00
Thursday,19,S | General | EU | FR,EUR,108.20,25,3,12.00%,0.90,2.70,0.00%,0.00,0.00
Wednesday,5,S | General | EU | FR,EUR,665.00,2,1,50.00%,1.33,1.33,0.00%,0.00,0.00
Tuesday,12,S | General | EU | FR,EUR,90.69,29,2,6.90%,1.32,2.63,0.00%,0.00,0.00
Wednesday,23,S | Brand | NL,EUR,52.14,14,5,35.71%,0.15,0.73,0.00%,0.00,0.00
Monday,18,S | Brand | NL,EUR,212.69,26,10,38.46%,0.55,5.53,20.00%,2.00,2.77
Monday,22,S | Brand | NL,EUR,158.89,27,8,29.63%,0.54,4.29,0.00%,0.00,0.00
Friday,6,PMax | Rem | DE,EUR,26.91,144,11,7.64%,0.35,3.88,0.00%,0.00,0.00
Friday,12,PMax | Rem | DE,EUR,17.79,414,15,3.62%,0.49,7.36,0.00%,0.00,0.00
Wednesday,5,PMax | Rem | DE,EUR,8.73,95,3,3.16%,0.28,0.83,0.00%,0.00,0.00
Tuesday,14,PMax | Rem | DE,EUR,4.49,340,6,1.76%,0.25,1.53,0.00%,0.00,0.00
Saturday,23,PMax | Rem | UK,EUR,0.90,"2,219",20,0.90%,0.10,1.99,0.00%,0.00,0.00
Wednesday,2,PMax | Rem | UK,EUR,1.27,85,14,16.47%,0.01,0.11,0.00%,0.00,0.00
Tuesday,11,PMax | Rem | UK,EUR,3.00,"4,002",51,1.27%,0.24,11.99,0.00%,0.00,0.00
Sunday,6,PMax | Rem | UK,EUR,5.00,196,2,1.02%,0.49,0.98,0.00%,0.00,0.00
Sunday,20,PMax | Rem | UK,EUR,0.53,"3,616",40,1.11%,0.05,1.93,0.00%,0.00,0.00
Monday,14,PMAX | shopping | EU | EN,EUR,0.14,"6,328",29,0.46%,0.03,0.89,0.00%,0.00,0.00
Monday,18,PMAX | shopping | EU | EN,EUR,23.16,228,8,3.51%,0.66,5.28,12.50%,1.00,5.28
Saturday,3,S | General | EU | EN,EUR,0.00,10,0,0.00%,0,0.00,0.00%,0.00,0.00
Thursday,0,Rem | NL,EUR,0.00,39,0,0.00%,0,0.00,0.00%,0.00,0.00
Thursday,1,Rem | NL,EUR,0.00,11,0,0.00%,0,0.00,0.00%,0.00,0.00
Tuesday,12,Rem | NL,EUR,0.00,125,0,0.00%,0,0.00,0.00%,0.00,0.00
Monday,7,Rem | NL,EUR,0.00,83,0,0.00%,0,0.00,0.00%,0.00,0.00
Thursday,1,S | General | UK,EUR,0.00,18,0,0.00%,0,0.00,0.00%,0.00,0.00
Tuesday,7,S | General | EU | DE,EUR,0.00,41,0,0.00%,0,0.00,0.00%,0.00,0.00
